"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Panama","LFS - Labour Market Survey","Average hourly earnings of employees by sex","Female","Currency: U.S. dollars","2002",2.1,,,"Central tendency measure: Median | Working time concept: Hours actually worked | Currency: PAN - Balboa (PAB)","Data reference period: August"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Total","Currency: Local currency","2001",2.22,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Total","Currency: 2021 PPP $","2001",4.312,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Total","Currency: U.S. dollars","2001",2.22,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Male","Currency: Local currency","2001",2.188,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Male","Currency: 2021 PPP $","2001",4.25,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Male","Currency: U.S. dollars","2001",2.188,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Female","Currency: Local currency","2001",2.287,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Female","Currency: 2021 PPP $","2001",4.441,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Female","Currency: U.S. dollars","2001",2.287,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Total","Currency: Local currency","2000",2.9,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Total","Currency: 2021 PPP $","2000",5.494,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Total","Currency: U.S. dollars","2000",2.9,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Male","Currency: Local currency","2000",2.9,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Male","Currency: 2021 PPP $","2000",5.494,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Male","Currency: U.S. dollars","2000",2.9,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Female","Currency: Local currency","2000",2.8,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Female","Currency: 2021 PPP $","2000",5.305,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Female","Currency: U.S. dollars","2000",2.8,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Total","Currency: Local currency","1999",2.6,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Total","Currency: 2021 PPP $","1999",4.836,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Total","Currency: U.S. dollars","1999",2.6,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Male","Currency: Local currency","1999",2.6,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Male","Currency: 2021 PPP $","1999",4.836,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Male","Currency: U.S. dollars","1999",2.6,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Female","Currency: Local currency","1999",2.4,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Female","Currency: 2021 PPP $","1999",4.464,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Female","Currency: U.S. dollars","1999",2.4,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Total","Currency: Local currency","1998",2.8,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Total","Currency: 2021 PPP $","1998",5.16,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Total","Currency: U.S. dollars","1998",2.8,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Male","Currency: Local currency","1998",2.9,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Male","Currency: 2021 PPP $","1998",5.345,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Male","Currency: U.S. dollars","1998",2.9,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Female","Currency: Local currency","1998",2.6,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Female","Currency: 2021 PPP $","1998",4.792,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Female","Currency: U.S. dollars","1998",2.6,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HIES - Living Standards Survey","Average hourly earnings of employees by sex","Total","Currency: Local currency","1997",3.222,"Break in series",,"Currency: PAN - Balboa (PAB) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Panama","HIES - Living Standards Survey","Average hourly earnings of employees by sex","Total","Currency: 2021 PPP $","1997",5.881,"Break in series",,"Currency: PAN - Balboa (PAB) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Panama","HIES - Living Standards Survey","Average hourly earnings of employees by sex","Total","Currency: U.S. dollars","1997",3.222,"Break in series",,"Currency: PAN - Balboa (PAB) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Panama","HIES - Living Standards Survey","Average hourly earnings of employees by sex","Male","Currency: Local currency","1997",3.321,"Break in series",,"Currency: PAN - Balboa (PAB) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Panama","HIES - Living Standards Survey","Average hourly earnings of employees by sex","Male","Currency: 2021 PPP $","1997",6.061,"Break in series",,"Currency: PAN - Balboa (PAB) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Panama","HIES - Living Standards Survey","Average hourly earnings of employees by sex","Male","Currency: U.S. dollars","1997",3.321,"Break in series",,"Currency: PAN - Balboa (PAB) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Panama","HIES - Living Standards Survey","Average hourly earnings of employees by sex","Female","Currency: Local currency","1997",3.057,"Break in series",,"Currency: PAN - Balboa (PAB) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Panama","HIES - Living Standards Survey","Average hourly earnings of employees by sex","Female","Currency: 2021 PPP $","1997",5.578,"Break in series",,"Currency: PAN - Balboa (PAB) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Panama","HIES - Living Standards Survey","Average hourly earnings of employees by sex","Female","Currency: U.S. dollars","1997",3.057,"Break in series",,"Currency: PAN - Balboa (PAB) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Total","Currency: Local currency","1995",2.3,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Total","Currency: 2021 PPP $","1995",4.088,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
"Panama","HS - Continuous Household Survey","Average hourly earnings of employees by sex","Total","Currency: U.S. dollars","1995",2.3,,,"Currency: PAN - Balboa (PAB)","Repository: SEDLAC (CEDLAS and The World Bank)"
